,Influencers,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago,AgeOfTweet,TweetAgeType
636,jtimberlake,05/25/2018,"RT @brkicks: ""DETAILS"" @jtimberlake @virgilabloh https://t.co/zLFWwvLIs0",0.0,0.0,0.0,1.0,64,36,1
637,jtimberlake,05/25/2018,".@JJWatt bro, you could really use a trip to the gym. Congrats to the 🚀!!! 

https://t.co/7v3e1XqgpX https://t.co/QBAgasoau0",0.6458,0.222,0.0,0.778,63,36,1
638,jtimberlake,05/22/2018,Google’s having a rough night. @SHAQ @NBAonTNT https://t.co/ehqGOxFeM5,0.0,0.0,0.0,1.0,62,40,1
639,jtimberlake,05/21/2018,Why is the net already bracing for that dunk?!?! 😂 https://t.co/8ItjY7SNpq,0.5919,0.241,0.097,0.662,61,40,1
640,jtimberlake,05/20/2018,"Custom 501’s in action last night. Thank you @Levis...Happy #501Day. 

https://t.co/w5RQADyKsG https://t.co/XYIyeWNJqX",0.3612,0.185,0.0,0.815,60,41,1
641,jtimberlake,05/19/2018,RT @adamblackstone: YUPPPP... ITS TRUE... I'm BACK rocking w @jtimberlake &amp; my @THETNKIDS FAMILY 2NITE!!! Gonna have a great time  here in…,0.7163,0.208,0.0,0.792,59,42,1
642,jtimberlake,05/19/2018,😂 https://t.co/Ia1AUSNuJU,0.4404,0.392,0.196,0.412,58,42,1
643,jtimberlake,05/19/2018,🙌 https://t.co/Hvt2aQTU0N,0.0,0.0,0.0,1.0,57,42,1
644,jtimberlake,05/18/2018,🔥 https://t.co/0kyvoa1twH,-0.34,0.0,0.706,0.294,56,43,1
645,jtimberlake,05/17/2018,YES. https://t.co/smNRIbszi6,0.5319,0.774,0.0,0.226,55,44,1
646,jtimberlake,05/15/2018,"RT @TheFieldhouse: Dang @jtimberlake, we see you 👀

We'll have to get you on the @Pacers Practice Court when #MOTWtour comes to #Indy in De…",0.0,0.0,0.0,1.0,54,46,1
647,jtimberlake,05/15/2018,"I should have put this thing on silent...

https://t.co/bMyKEj4CT3 https://t.co/5WRBiOXAFL",0.0,0.0,0.0,1.0,53,46,1
648,jtimberlake,05/15/2018,https://t.co/jClsoOdLFe,0.0,0.0,0.0,1.0,52,47,1
649,jtimberlake,05/14/2018,Three out of the four of us are moms! Celebrating my MVP’s today and everyday. Happy Mother’s Day! 🏆… https://t.co/gg13F5DyVl,0.8395,0.307,0.0,0.693,51,48,1
650,jtimberlake,05/12/2018,Sounds like...@Jumpman23. S/O @virgilabloh @trvisXX https://t.co/oPrFG7ovJo https://t.co/gzo0HK2sh1,0.0,0.0,0.0,1.0,50,50,1
651,jtimberlake,05/11/2018,Thank you to the one and only @ChrisStapleton for making an appearance last night in Nashville. Always honored to s… https://t.co/B6Ce0yHkO7,0.743,0.249,0.0,0.751,49,51,1
652,jtimberlake,05/09/2018,Who’s coming? https://t.co/BOhjzhYz5f,0.0,0.0,0.0,1.0,48,52,1
653,jtimberlake,05/08/2018,"Last night. For the record, you were by far our loudest crowd so far, Columbus. 

https://t.co/HoH7bEBaW7 https://t.co/2LYxaPKEO7",0.0,0.0,0.0,1.0,47,53,1
654,jtimberlake,05/08/2018,🙌 https://t.co/S3TaDIOAjG,0.0,0.0,0.0,1.0,46,54,1
655,jtimberlake,05/08/2018,RT @joywilliams: In exactly one week I’ll be getting ready to take the stage @eddiesattic to perform (mostly) new music for a sold out crow…,0.3612,0.098,0.0,0.902,45,54,1
656,jtimberlake,05/07/2018,Thank you Tulsa! https://t.co/bgQWuk5wPB,0.4199,0.482,0.0,0.518,44,55,1
657,jtimberlake,05/05/2018,"RT @Suns: JT keeping the court warm until the boys are back 👀

@jtimberlake https://t.co/K7ImYuZaeG",0.5473,0.259,0.0,0.741,43,57,1
658,jtimberlake,05/03/2018,BRASPBERRY. Google it. https://t.co/7ne1MFmTle,0.0,0.0,0.0,1.0,42,58,1
659,jtimberlake,05/02/2018,"Why’d I even ask. #OREOS 

https://t.co/S0fZ1IvLud https://t.co/11DbjSErmm",0.0,0.0,0.0,1.0,41,59,1
660,jtimberlake,05/01/2018,🔥 https://t.co/1ZYf96D9xl,-0.34,0.0,0.706,0.294,40,60,1
661,jtimberlake,04/30/2018,Wait for it 😂l https://t.co/TjSECg4q0x,0.0,0.0,0.0,1.0,39,61,1
662,jtimberlake,04/30/2018,Honored to be up here with my brothers today. Thank you #WalkofFame for the star...and thank you @TheEllenShow and… https://t.co/WVrSx9q3Do,0.8316,0.341,0.0,0.659,38,61,1
663,jtimberlake,04/30/2018,"RT @TheEllenShow: Congratulations, @NSYNC! You got a star on the Walk of Fame! All without a vowel. Congratulations! https://t.co/QuRcHPglwP",0.9114,0.453,0.0,0.547,37,61,1
664,jtimberlake,04/30/2018,RT @theforum: JT backstage with our custom #MOTW neon sign. 🔥 @jtimberlake #JTForum #MOTWTour @THETNKIDS (📷: Mark Nguyen) https://t.co/b4ha…,0.0601,0.12,0.109,0.772,36,62,1
665,jtimberlake,04/29/2018,"Time for round two, tonight at @theforum... https://t.co/41WKOOgcE8",0.0,0.0,0.0,1.0,35,62,1
666,jtimberlake,04/29/2018,Check it out 💯 https://t.co/r5wRZeIr7o,0.0,0.0,0.0,1.0,34,62,1
667,jtimberlake,04/27/2018,RT @ComplexStyle: .@jtimberlake's Man Of The Woods Tour merch designed by @heronpreston + 4 exclusive products in collaboration with @RSVPG…,0.128,0.081,0.0,0.919,33,64,1
668,jtimberlake,04/27/2018,RT @RSVPGallery: RSVP GALLERY X JUSTIN TIMBERLAKE X HERON PRESTON POP-UP LIVE NOW. Exclusive collab merch by RSVP and tour merch from @jtim…,0.3254,0.149,0.0,0.851,32,64,1
669,jtimberlake,04/27/2018,RT @Spotify: .@jtimberlake is changing it up on his #ManOfTheWoods tour. Get a taste with live performances 👉https://t.co/7UDWaCYmOt https:…,0.0,0.0,0.0,1.0,31,64,1
670,jtimberlake,04/27/2018,New videos up on @Spotify today! Check them out: https://t.co/sGxDvEf8qA https://t.co/m7K5GpIBDr,0.0,0.0,0.0,1.0,30,64,1
671,jtimberlake,04/27/2018,RT @wwd: .@jtimberlake's concert merch will be sold at L.A. boutique RSVP Gallery: https://t.co/8PHDxYk2Km https://t.co/P1wAaLCCii,0.0,0.0,0.0,1.0,29,64,1
672,jtimberlake,04/24/2018,We’re invading The Bay. See you tonight San Jose! https://t.co/pPL9jUFkYR https://t.co/drzdKK4iPE,0.0,0.0,0.0,1.0,28,67,1
673,jtimberlake,04/22/2018,"We’re so lucky to call this place home. #earthday 

https://t.co/mCLcd2wlEc https://t.co/yQ9EnwW73K",0.4754,0.236,0.0,0.764,27,69,1
674,jtimberlake,04/20/2018,"Dad life. His toys = my toys. @PJMasksUS 

https://t.co/x8sCRb8GZE https://t.co/qj4QAnVhWK",0.0,0.0,0.0,1.0,26,71,1
675,jtimberlake,04/18/2018,What they said👇 https://t.co/kUnerWPCsy,0.0,0.0,0.0,1.0,25,73,1
676,jtimberlake,04/16/2018,"Thank you Vegas 

https://t.co/c2i022uqXm https://t.co/nCpCOqhk0J",0.3612,0.385,0.0,0.615,24,75,1
677,jtimberlake,04/16/2018,"RT @ComplexSneakers: me every time I open new sneakers, @jtimberlake.  😂 https://t.co/qSgEEencVy",0.4404,0.203,0.102,0.695,23,75,1
678,jtimberlake,04/14/2018,🙌 https://t.co/Wjn2A0hVu4,0.0,0.0,0.0,1.0,22,77,1
679,jtimberlake,04/14/2018,"Loved hanging out with you last night, Salt Lake! #MOTWTOUR https://t.co/3JXKSZ4Oal https://t.co/idSKEpewtK",0.636,0.276,0.0,0.724,21,78,1
680,jtimberlake,04/12/2018,"RT @LEVIS: Our limited-edition flannels, co-designed with @jtimberlake, are part of the @AmericanExpress OUTSIDE IN shoppable mixed reality…",0.0,0.0,0.0,1.0,20,79,1
681,jtimberlake,04/12/2018,"RT @HYPEBEAST: #hypebeastart: @Pharrell and @jtimberlake with their new BFFs. ""SEEING/WATCHING"" - @fyKAWS. https://t.co/xF88W205wF",0.0,0.0,0.0,1.0,19,79,1
682,jtimberlake,04/10/2018,"Next stop: SLC...

https://t.co/Ry9pUgkOXb https://t.co/3DJvQfdDBL",-0.296,0.0,0.355,0.645,18,81,1
683,jtimberlake,04/06/2018,RT @SoleCollector: .@JTimberlake's Air Jordan 3s releasing again today in LA and Boston: https://t.co/3VndNNfeES https://t.co/OTl1HstIBV,0.0,0.0,0.0,1.0,17,85,1
684,jtimberlake,04/06/2018,"So...now there's two of me? 

https://t.co/Vx5jREAU7m https://t.co/wsOeVStV1q",0.0,0.0,0.0,1.0,16,85,1
685,jtimberlake,04/06/2018,"RT @freestylesteve: Who’s Next?? #MotwTour #DjLife @ Montreal, Quebec https://t.co/6bLZ5zVzza",0.0,0.0,0.0,1.0,15,85,1
686,jtimberlake,04/06/2018,"RT @brkicks: Justin Timberlake wearing the “UNDFTD” Nike Zoom Kobe 1 Protro in Boston #MOTWTOUR

📸 @marklashark https://t.co/caL9YISCxS",0.0,0.0,0.0,1.0,14,85,1
687,jtimberlake,04/05/2018,Night 2 @tdgarden #MOTWTOUR https://t.co/ydwCCfiZXJ,0.0,0.0,0.0,1.0,13,86,1
688,jtimberlake,04/05/2018,💯 https://t.co/NLm9pKbBw5,0.0,0.0,0.0,1.0,12,86,1
689,jtimberlake,04/05/2018,"Happy birthday, brother. @Pharrell https://t.co/Yd1LT4Vy4Y https://t.co/wuM8s5VDZy",0.5719,0.425,0.0,0.575,11,86,1
690,jtimberlake,04/05/2018,Anything with you LEGEND! @jimmyfallon you can get your feature game up! https://t.co/bAwJ3IrYjp,0.0,0.0,0.0,1.0,10,86,1
691,jtimberlake,04/05/2018,🙌 https://t.co/DDJcyQnWbB,0.0,0.0,0.0,1.0,9,86,1
692,jtimberlake,04/05/2018,🙌 https://t.co/GswZPdEJHA,0.0,0.0,0.0,1.0,8,86,1
693,jtimberlake,04/05/2018,🔥⛳️ https://t.co/3FfeVCiDLF,0.0,0.0,0.0,1.0,7,86,1
694,jtimberlake,04/03/2018,"Detroit, we’re here...

https://t.co/ZVm65fgAx8 https://t.co/CIyMZXTJ8l",0.0,0.0,0.0,1.0,6,89,1
695,jtimberlake,04/02/2018,"See you soon, Detroit. https://t.co/iAG9881ejX",0.0,0.0,0.0,1.0,5,89,1
696,jtimberlake,04/02/2018,Every kid deserves an equal education...but millions don't have access to the technology they need to succeed. I'm… https://t.co/wavKUuu3ne,0.4939,0.151,0.0,0.849,4,89,1
697,jtimberlake,04/01/2018,"RT @BleacherReport: GOT EMM! 

@AntDavis23, Master #AprilFools prankster! https://t.co/V40Y18XGC7",0.0,0.0,0.0,1.0,3,90,1
698,jtimberlake,04/01/2018,"RT @ComplexSneakers: Nike boys in Cleveland.

@jtimberlake in the mismatched ‘Equality’ LeBron 15s and @kingjames is a Red PE of the ‘Prime…",0.0,0.0,0.0,1.0,2,90,1
699,jtimberlake,04/01/2018,"A MOMENT. Had no idea @kingjames was jumping on stage tonight. Thanks for celebrating with us, Cleveland...cheers!… https://t.co/e5rj7yZn1W",0.69,0.298,0.095,0.606,1,91,1
700,BritneySpears,06/26/2018,I think he knew it was coming 😏🙃🙃🤓🙄 https://t.co/ciqC7lDYBI,0.0,0.0,0.0,1.0,100,4,1
701,BritneySpears,06/26/2018,😴🧚‍♀️✨🌸 🎀 https://t.co/ZEWlkEZkW0,0.0,0.0,0.0,1.0,99,5,1
702,BritneySpears,06/25/2018,🐠🐠🐠 https://t.co/CAq44sJYWh,0.0,0.0,0.0,1.0,98,5,1
703,BritneySpears,06/19/2018,"Happy, happy birthday to my beautiful niece, Maddie!! Can’t believe this sweet girl is 10 years old 💕 https://t.co/zNchaLjgeG",0.9467,0.49,0.0,0.51,97,11,1
704,BritneySpears,06/17/2018,Wishing my daddy a very happy #FathersDay today!!! I love you! ❤️,0.9054,0.585,0.0,0.415,96,13,1
705,BritneySpears,06/12/2018,Love &gt; Hate 🌈 We will not forget those we lost 2 years ago in Orlando 💛 #OrlandoUnited https://t.co/aah5fCRrXp,-0.0346,0.218,0.223,0.558,95,18,1
706,BritneySpears,06/11/2018,Great trip to Miami! Thank you @TheSetai 🌞 #thankyouforthisgift https://t.co/y8FIXVp5hk,0.784,0.408,0.0,0.592,94,19,1
707,BritneySpears,06/11/2018,Having the best time with my other half ❤️ https://t.co/9z58FfI3Rn,0.6369,0.296,0.0,0.704,93,20,1
708,BritneySpears,06/10/2018,"Sending all my love to everyone at #LAPride today!! And wishing a very happy Pride Month to the brave, strong, and… https://t.co/Mk7tDfXojO",0.9641,0.572,0.0,0.428,92,20,1
709,BritneySpears,06/09/2018,Look who I found in Miami 🍎😻 https://t.co/XvVE5z4xnq,0.0,0.0,0.0,1.0,91,22,1
710,BritneySpears,06/07/2018,Magic is everywhere https://t.co/7Sd81F2AJT,0.0,0.0,0.0,1.0,90,23,1
711,BritneySpears,06/07/2018,When you make your kids your famous ice cream sundae and forget to put their favorite thing in it... the banana...… https://t.co/Qw1YfHaI1H,0.2732,0.12,0.076,0.803,89,23,1
712,BritneySpears,06/06/2018,Me and Pres having a chill day at our favorite spot in Miami! 🎨🍒🍇🍎🌸🌼☘️🍀🐠🐯🐭👙👗👡 https://t.co/TeMmTLnBwD,0.5093,0.202,0.0,0.798,88,24,1
713,BritneySpears,06/04/2018,"Cheering on my home away from home, Las Vegas in the #StanleyCup Finals! Best of luck to the @GoldenKnights in Game… https://t.co/zkSMHJk4qy",0.8955,0.362,0.0,0.638,87,26,1
714,BritneySpears,06/04/2018,Let’s play 🏀 https://t.co/tabt1uCTTP,0.34,0.444,0.0,0.556,86,26,1
715,BritneySpears,06/04/2018,My first photo with Portrait Mode just before having sushi with friends last night!!!!! 🍎👛🍎👠🍀🍏⭐️🌸🐯 https://t.co/rmKPapkEd1,0.6449,0.222,0.0,0.778,85,26,1
716,BritneySpears,06/02/2018,👛😜😜👛 #FBF https://t.co/rymGXwzvzn,0.0,0.0,0.0,1.0,84,29,1
717,BritneySpears,06/01/2018,It’s been way too long since I’ve seen these boys! Had an amazing time on set 😜😜🍎🍎👠🍎 https://t.co/pTyYjWjP4p,0.6239,0.194,0.0,0.806,83,29,1
718,BritneySpears,06/01/2018,"Don’t you just love Pretty Woman!!
🍀🍏🍀🍎👠🍎 https://t.co/LYc4JdBzLL",0.8395,0.571,0.0,0.429,82,29,1
719,BritneySpears,05/30/2018,🍏🍎🍏 https://t.co/TVh2P3h40I,0.0,0.0,0.0,1.0,81,32,1
720,BritneySpears,06/26/2018,I think he knew it was coming 😏🙃🙃🤓🙄 https://t.co/ciqC7lDYBI,0.0,0.0,0.0,1.0,80,4,1
721,BritneySpears,06/26/2018,😴🧚‍♀️✨🌸 🎀 https://t.co/ZEWlkEZkW0,0.0,0.0,0.0,1.0,79,5,1
722,BritneySpears,06/25/2018,🐠🐠🐠 https://t.co/CAq44sJYWh,0.0,0.0,0.0,1.0,78,5,1
723,BritneySpears,06/19/2018,"Happy, happy birthday to my beautiful niece, Maddie!! Can’t believe this sweet girl is 10 years old 💕 https://t.co/zNchaLjgeG",0.9467,0.49,0.0,0.51,77,11,1
724,BritneySpears,06/17/2018,Wishing my daddy a very happy #FathersDay today!!! I love you! ❤️,0.9054,0.585,0.0,0.415,76,13,1
725,BritneySpears,06/12/2018,Love &gt; Hate 🌈 We will not forget those we lost 2 years ago in Orlando 💛 #OrlandoUnited https://t.co/aah5fCRrXp,-0.0346,0.218,0.223,0.558,75,18,1
726,BritneySpears,06/11/2018,Great trip to Miami! Thank you @TheSetai 🌞 #thankyouforthisgift https://t.co/y8FIXVp5hk,0.784,0.408,0.0,0.592,74,19,1
727,BritneySpears,06/11/2018,Having the best time with my other half ❤️ https://t.co/9z58FfI3Rn,0.6369,0.296,0.0,0.704,73,20,1
728,BritneySpears,06/10/2018,"Sending all my love to everyone at #LAPride today!! And wishing a very happy Pride Month to the brave, strong, and… https://t.co/Mk7tDfXojO",0.9641,0.572,0.0,0.428,72,20,1
729,BritneySpears,06/09/2018,Look who I found in Miami 🍎😻 https://t.co/XvVE5z4xnq,0.0,0.0,0.0,1.0,71,22,1
730,BritneySpears,06/07/2018,Magic is everywhere https://t.co/7Sd81F2AJT,0.0,0.0,0.0,1.0,70,23,1
731,BritneySpears,06/07/2018,When you make your kids your famous ice cream sundae and forget to put their favorite thing in it... the banana...… https://t.co/Qw1YfHaI1H,0.2732,0.12,0.076,0.803,69,23,1
732,BritneySpears,06/06/2018,Me and Pres having a chill day at our favorite spot in Miami! 🎨🍒🍇🍎🌸🌼☘️🍀🐠🐯🐭👙👗👡 https://t.co/TeMmTLnBwD,0.5093,0.202,0.0,0.798,68,24,1
733,BritneySpears,06/04/2018,"Cheering on my home away from home, Las Vegas in the #StanleyCup Finals! Best of luck to the @GoldenKnights in Game… https://t.co/zkSMHJk4qy",0.8955,0.362,0.0,0.638,67,26,1
734,BritneySpears,06/04/2018,Let’s play 🏀 https://t.co/tabt1uCTTP,0.34,0.444,0.0,0.556,66,26,1
735,BritneySpears,06/04/2018,My first photo with Portrait Mode just before having sushi with friends last night!!!!! 🍎👛🍎👠🍀🍏⭐️🌸🐯 https://t.co/rmKPapkEd1,0.6449,0.222,0.0,0.778,65,26,1
736,BritneySpears,06/02/2018,👛😜😜👛 #FBF https://t.co/rymGXwzvzn,0.0,0.0,0.0,1.0,64,29,1
737,BritneySpears,06/01/2018,It’s been way too long since I’ve seen these boys! Had an amazing time on set 😜😜🍎🍎👠🍎 https://t.co/pTyYjWjP4p,0.6239,0.194,0.0,0.806,63,29,1
738,BritneySpears,06/01/2018,"Don’t you just love Pretty Woman!!
🍀🍏🍀🍎👠🍎 https://t.co/LYc4JdBzLL",0.8395,0.571,0.0,0.429,62,29,1
739,BritneySpears,05/30/2018,🍏🍎🍏 https://t.co/TVh2P3h40I,0.0,0.0,0.0,1.0,61,32,1
740,BritneySpears,05/29/2018,Love when we go to our favorite spot on Sundays 💕🥞 The boys are bigger than me now!!!!! 😜 https://t.co/p2EGNVFZrj,0.8544,0.285,0.0,0.715,60,32,1
741,BritneySpears,05/29/2018,"This is great!
 
🎥: @aaroncmusic_ https://t.co/d7jUontjc6",0.6588,0.468,0.0,0.532,59,32,1
742,BritneySpears,05/25/2018,"Don’t you just love jokes 
🙃🧝‍♀️😂 https://t.co/RY0dhejFZP",0.7351,0.554,0.0,0.446,58,36,1
743,BritneySpears,05/16/2018,Painting feels so therapeutic to me! Getting to do this with my boys on a beautiful day like this is such a blessin… https://t.co/GWeVaECtyF,0.7712,0.251,0.0,0.749,57,46,1
744,BritneySpears,05/15/2018,Love watching these boys succeed when they put their minds to something... even if they cheat on their pull ups 😉🙈🙊 https://t.co/3Z6HrRQ776,0.6597,0.252,0.102,0.646,56,46,1
745,BritneySpears,05/15/2018,Nothing makes me happier as a mom than watching these boys grow and smile and laugh!! They are my world and I love… https://t.co/CH6LRF9YWQ,0.6004,0.235,0.098,0.668,55,46,1
746,BritneySpears,05/05/2018,Perfect start to the weekend!! 🍳🥓🍽 https://t.co/VphyJ91gcn,0.6467,0.417,0.0,0.583,54,56,1
747,BritneySpears,05/05/2018,https://t.co/jTX03JvhuY,0.0,0.0,0.0,1.0,53,57,1
748,BritneySpears,05/04/2018,"👒👒👒 #fbf
📷: Gilles Bensimon https://t.co/2XvfKnnD0c",0.0,0.0,0.0,1.0,52,57,1
749,BritneySpears,05/04/2018,"I’m so grateful for the guidance my mother has given me throughout my life! My intuition, will to be stronger and l… https://t.co/U1csZfN6OA",0.7339,0.228,0.0,0.772,51,57,1
750,BritneySpears,05/03/2018,Stronger together 👯‍♀️🍏👯‍♀️ https://t.co/wtXt10SclD,0.3818,0.464,0.0,0.536,50,58,1
751,BritneySpears,04/30/2018,💃🏼💃🏼💃🏼 https://t.co/SR82xbZVi8,0.0,0.0,0.0,1.0,49,61,1
752,BritneySpears,04/28/2018,#FBF 👠👠👠 photo by Steven Klein https://t.co/sGz207mCEL,0.0,0.0,0.0,1.0,48,64,1
753,BritneySpears,04/27/2018,"🎩 #tbt
📷: @EllenVUnwerth https://t.co/UPsSl2wv42",0.2023,0.265,0.0,0.735,47,65,1
754,BritneySpears,04/25/2018,RT @COTA: Gimme more. Tickets on sale Friday at https://t.co/JafXlc8WRR https://t.co/QjfBBgldUN,0.0,0.0,0.0,1.0,46,66,1
755,BritneySpears,04/24/2018,love getting to watch my boys at the skate park!! https://t.co/7m1mVZG3qY,0.6988,0.324,0.0,0.676,45,67,1
756,BritneySpears,04/24/2018,Switching up my workout routine in the gym as I get ready for the #PieceOfMe Tour!! 🎀 https://t.co/dqZJkHzsRs,0.4738,0.162,0.0,0.838,44,67,1
757,BritneySpears,04/24/2018,Sending my love to the people of Toronto and all those affected ❤️ https://t.co/sJW1D7Mr3F,0.5574,0.223,0.085,0.691,43,68,1
758,BritneySpears,04/21/2018,This video shoot was incredible!!! What dreams are made of... #Slave4U https://t.co/XIvSzazUwH,0.2905,0.224,0.15,0.626,42,70,1
759,BritneySpears,04/19/2018,Happy birthday to my big brother Bryan!!! He means the world to me and I hope he has the best b-day ever!!!! https://t.co/5SRfYHJckO,0.918,0.386,0.0,0.614,41,72,1
760,BritneySpears,04/19/2018,I think it's impossible for me to go a day without dancing 😜🌹 https://t.co/TQnNSZWdIU,0.0,0.0,0.0,1.0,40,73,1
761,BritneySpears,04/18/2018,RT @TheBritneyArmy: Don't miss @britneyspears on the @GLAAD Awards airing tonight on @logotv at 8/7c!! #GLAADawards https://t.co/9FnnSBQG0s,0.6159,0.251,0.0,0.749,39,73,1
762,BritneySpears,04/18/2018,🍎✏️🍎✏️🍎 https://t.co/gBVJhtw7oO,0.0,0.0,0.0,1.0,38,73,1
763,BritneySpears,04/17/2018,🌸 https://t.co/DxjtIUjMpW,0.0,0.0,0.0,1.0,37,75,1
764,BritneySpears,04/16/2018,Channeling my inner Aretha Franklin - the woman has got so much soul!!!! ⭐️🍎⭐️ https://t.co/peq2KiOV0M,0.0,0.0,0.0,1.0,36,75,1
765,BritneySpears,04/14/2018,https://t.co/YaaKwCz6pT,0.0,0.0,0.0,1.0,35,77,1
766,BritneySpears,04/14/2018,🍎🍎🍎 https://t.co/vHKsU8JVDl,0.0,0.0,0.0,1.0,34,77,1
767,BritneySpears,04/13/2018,some days you just got to dance! https://t.co/Lhc3s9C894,0.0,0.0,0.0,1.0,33,78,1
768,BritneySpears,04/13/2018,What an incredibly moving evening celebrating love and acceptance at the #GLAADawards! I'm so proud to be an ally o… https://t.co/rhRa0fXRZx,0.9473,0.476,0.0,0.524,32,78,1
769,BritneySpears,04/13/2018,✨@glaad awards tonight ✨ #GLAADawards https://t.co/dO5CBc1Txx,0.6486,0.57,0.0,0.43,31,79,1
770,BritneySpears,04/12/2018,I could not be more excited to welcome baby Ivey to this world. Congrats to @jamielynnspears and the whole family -… https://t.co/ZNmLFxgnTS,0.6609,0.248,0.084,0.669,30,79,1
771,BritneySpears,04/05/2018,"RT @glaad: Enter to win a chance to go to the #GLAADawards and see @britneyspears, @iamwandasykes, Jim Parsons and MORE! https://t.co/AufjU…",0.7263,0.253,0.0,0.747,29,86,1
772,BritneySpears,04/04/2018,Wishing my sister @jamielynnspears a very happy 27th birthday today!! 🎀💕,0.7563,0.447,0.0,0.553,28,87,1
773,BritneySpears,03/31/2018,Heaven gained a beautiful angel this week with the passing of Christopher Metsker. His strength and fighting spirit… https://t.co/LsAGbiBLGK,0.8885,0.456,0.088,0.456,27,92,1
774,BritneySpears,03/30/2018,🍎🍎🍎 https://t.co/73RuOK6HXc,0.0,0.0,0.0,1.0,26,93,1
775,BritneySpears,03/26/2018,Just want to wish happy birthday to my friend @iamstevent!!! You're a true rock star and inspiration!! Love you! 💕 #HappyBDayStevenTyler,0.9701,0.616,0.0,0.384,25,96,1
776,BritneySpears,03/24/2018,"⭐️⭐️
📷: Mark Seliger https://t.co/nRBkQC133x",0.0,0.0,0.0,1.0,24,99,1
777,BritneySpears,03/24/2018,Found my white booty shorts 😉😉😉😉 https://t.co/CLcSChcVsm,0.0,0.0,0.0,1.0,23,99,1
778,BritneySpears,03/23/2018,🎀🌹🎀 https://t.co/wae4zvI3Zi,0.0,0.0,0.0,1.0,22,99,1
779,BritneySpears,03/22/2018,Support the #CleanWaterHere2018 campaign to help give children access to safe drinking water. Everyone deserves… https://t.co/k6zJei3qA5,0.8074,0.39,0.0,0.61,21,100,1
780,BritneySpears,03/22/2018,🌹 #tbt https://t.co/mxC3G0Usin,0.0,0.0,0.0,1.0,20,100,1
781,BritneySpears,03/20/2018,"La Collection Memento No2 from @KENZO 
📷: @peterlindbergh #kenzolovesbritney #collectionmemento2 https://t.co/gC8C6WXAcB",0.0,0.0,0.0,1.0,19,102,1
782,BritneySpears,03/20/2018,So excited to announce my new campaign for @KENZO’s La Collection Memento No2 shot by @peterlindbergh!!!… https://t.co/tMBr1tPvni,0.5528,0.182,0.0,0.818,18,102,1
783,BritneySpears,03/19/2018,"☕️☕️☕️
🎨: Make and Tell https://t.co/AVU0YEcdr3",0.0,0.0,0.0,1.0,17,103,1
784,BritneySpears,03/16/2018,"Feeling so inspired by #SHINE, a song written and performed by students from Stoneman Douglas who survived the trag… https://t.co/NOW6SBCVsA",0.807,0.341,0.0,0.659,16,106,1
785,BritneySpears,03/16/2018,"🎀🌹🎀 #tbt 
📷: Mark Liddell https://t.co/tKLj6gMff7",0.0,0.0,0.0,1.0,15,107,1
786,BritneySpears,03/15/2018,👒👯‍♀️☘️🕊☘️👯‍♀️👒 https://t.co/440RgEvlQh,0.0,0.0,0.0,1.0,14,107,1
787,BritneySpears,03/15/2018,🎀🎀🎀 https://t.co/Xv6H2DOKjz,0.0,0.0,0.0,1.0,13,107,1
788,BritneySpears,03/09/2018,"just give me a kiss, like this #tbt https://t.co/q4PaPhm2X3",0.6486,0.469,0.0,0.531,12,114,1
789,BritneySpears,03/09/2018,Talk this way https://t.co/CvB5DSB4t9,0.0,0.0,0.0,1.0,11,114,1
790,BritneySpears,03/08/2018,Walk this way https://t.co/epO9LdGL3S,0.0,0.0,0.0,1.0,10,114,1
791,BritneySpears,03/08/2018,"💕#InternationalWomensDay
🎨: Kasi Turpin https://t.co/E47utGRwQt",0.0,0.0,0.0,1.0,9,114,1
792,BritneySpears,03/05/2018,Sometimes you’re just trying to get out the door and go to your favorite restaurant when your girlfriend pulls out… https://t.co/7Fwc9JOKMQ,0.4588,0.13,0.0,0.87,8,117,1
793,BritneySpears,03/03/2018,Filmed this with the boys and just noticed the guy on the TV says “Dream Within A Dream” at the beginning... that p… https://t.co/WvmG8lP6Ao,0.0,0.0,0.0,1.0,7,119,1
794,BritneySpears,03/03/2018,"Just a little game of tennis with my man!!! Not professional, but it’s really fun!!!!!!!!!!😉😉😉😉😉 https://t.co/JJjrrfmgcx",0.0,0.0,0.0,1.0,6,119,1
795,BritneySpears,03/03/2018,🕊🕊🕊 https://t.co/bxi51ryazi,0.0,0.0,0.0,1.0,5,119,1
796,BritneySpears,03/03/2018,Going out tonight!! Found my red dress!!!!! 👠👠👠 https://t.co/DMGgKtP2Gv,0.0,0.0,0.0,1.0,4,120,1
797,BritneySpears,02/27/2018,Who doesn’t love Sinatra?? https://t.co/kZBXPzEA67,0.6767,0.533,0.0,0.467,3,124,1
798,BritneySpears,02/27/2018,…and this is the after! Thank you to all the people behind the scenes who help us look and feel beautiful - you are… https://t.co/G5ckccZtTw,0.8553,0.309,0.0,0.691,2,124,1
799,BritneySpears,02/27/2018,Had to get a quick shot wearing my favorite dress right before I went into hair and makeup to get ready for the… https://t.co/ygWftHlYmB,0.6705,0.216,0.0,0.784,1,124,1
800,ArianaGrande,06/30/2018,ɹǝuǝʇǝǝʍs 🌫 https://t.co/kgaHLWjUeK https://t.co/pi5FukIk0W,0.0,0.0,0.0,1.0,100,0,1
